12,57,56
12,57,57
12,57,58
12,57,59
12,57,60
12,57,61
12,57,62
12,57,63
12,57,64
12,58,56
12,58,57
12,58,58
12,58,59
12,58,60
12,58,61
12,58,62
12,58,63
12,58,64
12,59,55
12,59,56
12,59,57
12,59,58
12,59,59
12,59,60
12,59,61
12,59,62
12,59,63
12,59,64
12,59,65
12,60,55
12,60,56
12,60,57
12,60,58
12,60,59
12,60,60
12,60,61
12,60,62
12,60,63
12,60,64
12,60,65
12,61,55
12,61,56
12,61,57
12,61,58
12,61,59
12,61,60
12,61,61
12,61,62
12,61,63
12,61,64
12,61,65
12,62,54
12,62,55
12,62,56
12,62,57
12,62,58
12,62,59
12,62,60
12,62,61
12,62,62
12,62,63
12,62,64
12,62,65
12,62,66
12,63,55
12,63,56
12,63,57
12,63,58
12,63,59
12,63,60
12,63,61
12,63,62
12,63,63
12,63,64
12,63,65
12,64,55
12,64,56
12,64,57
12,64,58
12,64,59
12,64,60
12,64,61
12,64,62
12,64,63
12,64,64
12,64,65
12,65,55
12,65,56
12,65,57
12,65,58
12,65,59
12,65,60
12,65,61
12,65,62
12,65,63
12,65,64
12,65,65
12,66,56
12,66,57
12,66,58
12,66,59
12,66,60
12,66,61
12,66,62
12,66,63
12,66,64
12,67,56
12,67,57
12,67,58
12,67,59
12,67,60
12,67,61
12,67,62
12,67,63
12,67,64
13,50,58
13,50,59
13,50,60
13,50,61
13,50,62
13,51,56
13,51,57
13,51,58
13,51,59
13,51,60
13,51,61
13,51,62
13,51,63
13,51,64
13,52,54
13,52,55
13,52,56
13,52,57
13,52,58
13,52,59
13,52,60
13,52,61
13,52,62
13,52,63
13,52,64
13,52,65
13,52,66
13,53,53
13,53,54
13,53,55
13,53,56
13,53,57
13,53,58
13,53,59
13,53,60
13,53,61
13,53,62
13,53,63
13,53,64
13,53,65
13,53,66
13,53,67
13,54,51
13,54,52
13,54,53
13,54,54
13,54,55
13,54,56
13,54,57
13,54,58
13,54,59
13,54,60
13,54,61
13,54,62
13,54,63
13,54,64
13,54,65
13,54,66
13,54,67
13,54,68
13,54,69
13,55,51
13,55,52
13,55,53
13,55,54
13,55,55
13,55,56
13,55,57
13,55,58
13,55,59
13,55,60
13,55,61
13,55,62
13,55,63
13,55,64
13,55,65
13,55,66
13,55,67
13,55,68
13,55,69
13,56,50
13,56,51
13,56,52
13,56,53
13,56,54
13,56,55
13,56,56
13,56,57
13,56,58
13,56,59
13,56,60
13,56,61
13,56,62
13,56,63
13,56,64
13,56,65
13,56,66
13,56,67
13,56,68
13,56,69
13,56,70
13,57,50
13,57,51
13,57,52
13,57,53
13,57,54
13,57,55
13,57,56
13,57,57
13,57,63
13,57,64
13,57,65
13,57,66
13,57,67
13,57,68
13,57,69
13,57,70
13,58,49
13,58,50
13,58,51
13,58,52
13,58,53
13,58,54
13,58,55
13,58,65
13,58,66
13,58,67
13,58,68
13,58,69
13,58,70
13,58,71
13,59,49
13,59,50
13,59,51
13,59,52
13,59,53
13,59,54
13,59,55
13,59,65
13,59,66
13,59,67
13,59,68
13,59,69
13,59,70
13,59,71
13,60,48
13,60,49
13,60,50
13,60,51
13,60,52
13,60,53
13,60,54
13,60,55
13,60,65
13,60,66
13,60,67
13,60,68
13,60,69
13,60,70
13,60,71
13,60,72
13,61,48
13,61,49
13,61,50
13,61,51
13,61,52
13,61,53
13,61,54
13,61,66
13,61,67
13,61,68
13,61,69
13,61,70
13,61,71
13,61,72
13,62,48
13,62,49
13,62,50
13,62,51
13,62,52
13,62,53
13,62,54
13,62,66
13,62,67
13,62,68
13,62,69
13,62,70
13,62,71
13,62,72
13,63,48
13,63,49
13,63,50
13,63,51
13,63,52
13,63,53
13,63,54
13,63,66
13,63,67
13,63,68
13,63,69
13,63,70
13,63,71
13,63,72
13,64,48
13,64,49
13,64,50
13,64,51
13,64,52
13,64,53
13,64,54
13,64,55
13,64,65
13,64,66
13,64,67
13,64,68
13,64,69
13,64,70
13,64,71
13,64,72
13,65,49
13,65,50
13,65,51
13,65,52
13,65,53
13,65,54
13,65,55
13,65,65
13,65,66
13,65,67
13,65,68
13,65,69
13,65,70
13,65,71
13,66,49
13,66,50
13,66,51
13,66,52
13,66,53
13,66,54
13,66,55
13,66,65
13,66,66
13,66,67
13,66,68
13,66,69
13,66,70
13,66,71
13,67,50
13,67,51
13,67,52
13,67,53
13,67,54
13,67,55
13,67,56
13,67,57
13,67,63
13,67,64
13,67,65
13,67,66
13,67,67
13,67,68
13,67,69
13,67,70
13,68,50
13,68,51
13,68,52
13,68,53
13,68,54
13,68,55
13,68,56
13,68,57
13,68,58
13,68,59
13,68,60
13,68,61
13,68,62
13,68,63
13,68,64
13,68,65
13,68,66
13,68,67
13,68,68
13,68,69
13,68,70
13,69,51
13,69,52
13,69,53
13,69,54
13,69,55
13,69,56
13,69,57
13,69,58
13,69,59
13,69,60
13,69,61
13,69,62
13,69,63
13,69,64
13,69,65
13,69,66
13,69,67
13,69,68
13,69,69
13,70,51
13,70,52
13,70,53
13,70,54
13,70,55
13,70,56
13,70,57
13,70,58
13,70,59
13,70,60
13,70,61
13,70,62
13,70,63
13,70,64
13,70,65
13,70,66
13,70,67
13,70,68
13,70,69
13,71,53
13,71,54
13,71,55
13,71,56
13,71,57
13,71,58
13,71,59
13,71,60
13,71,61
